transcript_id	gene_id	flight1	flight2	flight3	ground1	ground2	ground3
AT1G03160.1	AT1G03160	666.10	775.00	625.00	537.00	481.00	531.00
AT1G03160.2	AT1G03160	6.90	0.00	0.00	0.00	0.00	0.00
AT1G03170.1	AT1G03170	0.00	8.00	0.00	41.00	1.00	12.00
AT1G03180.1	AT1G03180	150.29	266.02	165.55	297.90	132.59	268.20
AT1G03180.2	AT1G03180	91.71	10.98	46.45	71.10	46.41	87.80
AT1G03190.1	AT1G03190	405.00	428.70	415.00	639.23	431.00	465.27
AT1G03190.2	AT1G03190	0.00	80.30	0.00	119.77	0.00	98.73
AT1G03200.1	AT1G03200	50.00	53.00	105.00	39.00	31.00	54.00
AT1G03210.1	AT1G03210	1677.00	1429.00	1734.00	1608.00	1257.00	1627.00
AT1G03220.1	AT1G03220	25954.00	29683.00	29540.86	23367.92	22926.93	28635.00
AT1G03230.1	AT1G03230	2907.00	2421.00	2974.14	2611.08	1810.07	1471.00
AT1G03240.1	AT1G03240	7.00	0.00	0.00	0.00	8.00	0.00
AT1G03250.1	AT1G03250	1162.94	818.65	992.00	1008.71	674.00	983.00
AT1G03250.2	AT1G03250	3.06	19.35	0.00	61.29	0.00	0.00
AT1G03260.1	AT1G03260	519.00	473.00	564.00	563.00	369.00	438.00
AT1G03270.1	AT1G03270	248.00	212.00	173.00	165.00	127.00	213.00
AT1G03280.1	AT1G03280	2668.00	1910.00	2490.00	2321.00	1761.00	2254.00
AT1G03290.1	AT1G03290	1462.31	893.95	1282.31	925.05	511.24	850.93
AT1G03290.2	AT1G03290	1167.69	1554.05	1158.69	1636.95	1186.76	1669.07
AT1G03300.1	AT1G03300	71.00	48.00	29.00	89.00	73.00	119.00
AT1G03310.1	AT1G03310	349.27	90.93	335.00	379.57	275.60	359.81
AT1G03310.2	AT1G03310	276.73	283.07	0.00	414.43	235.40	232.19
AT1G03320.1	AT1G03320	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03330.1	AT1G03330	1984.00	1588.00	1686.00	2265.00	1724.00	2205.00
AT1G03340.1	AT1G03340	42.00	101.00	94.00	102.00	80.00	120.00
AT1G03350.1	AT1G03350	2821.00	2540.00	3045.00	3731.00	2221.00	3577.00
AT1G03360.1	AT1G03360	703.00	560.00	620.00	1120.00	592.00	612.00
AT1G03365.1	AT1G03365	759.00	837.00	786.00	868.00	527.00	688.00
AT1G03370.1	AT1G03370	3021.00	2098.00	2529.00	2384.00	1942.00	2782.00
AT1G03380.1	AT1G03380	6295.00	4579.00	5675.00	2908.00	3189.00	3576.00
AT1G03390.1	AT1G03390	38.00	27.00	1.00	0.00	0.00	22.00
AT1G03400.1	AT1G03400	175.00	175.00	161.00	108.00	97.00	70.00
AT1G03410.1	AT1G03410	401.25	685.00	787.00	587.00	282.00	490.63
AT1G03420.1	AT1G03420	41.75	0.00	0.00	0.00	0.00	88.37
AT1G03430.1	AT1G03430	1068.00	451.00	963.00	762.00	474.00	785.00
AT1G03440.1	AT1G03440	153.00	184.00	160.00	254.00	205.00	184.00
AT1G03445.1	AT1G03445	3.00	57.00	19.00	34.00	33.00	29.00
AT1G03457.1	AT1G03457	1177.22	964.14	1363.83	539.25	698.69	842.48
AT1G03457.2	AT1G03457	646.78	549.86	340.17	293.75	203.31	299.52
AT1G03470.1	AT1G03470	74.55	0.00	84.14	329.81	118.22	458.12
AT1G03470.2	AT1G03470	519.45	351.00	423.86	604.19	426.78	52.88
AT1G03475.1	AT1G03475	1968.00	1521.00	1990.00	1735.00	1570.00	1708.00
AT1G03490.1	AT1G03490	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03495.1	AT1G03495	203.21	330.30	179.41	755.08	287.33	452.91
AT1G03502.1	AT1G03502	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03506.1	AT1G03506	0.00	0.00	3.00	0.00	0.00	0.00
AT1G03510.1	AT1G03510	100.00	95.00	40.00	87.00	52.00	58.00
AT1G03515.1	AT1G03515	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03520.1	AT1G03520	514.41	558.84	307.73	403.30	187.00	298.57
AT1G03520.2	AT1G03520	62.59	146.16	320.27	53.70	0.00	173.43
AT1G03530.1	AT1G03530	1152.00	774.00	886.00	1740.00	637.00	1107.00
AT1G03540.1	AT1G03540	110.00	19.00	19.00	79.00	105.00	43.00
AT1G03545.1	AT1G03545	34.13	7.01	17.09	28.00	49.00	52.00
AT1G03550.1	AT1G03550	792.87	611.99	803.91	552.00	466.00	568.00
AT1G03560.1	AT1G03560	545.00	457.00	409.00	631.00	422.00	531.00
AT1G03570.1	AT1G03570	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03580.1	AT1G03580	88.00	50.00	93.00	0.00	7.00	0.00
AT1G03590.1	AT1G03590	1772.00	1538.00	1702.00	1497.00	837.00	1149.00
AT1G03600.1	AT1G03600	984.00	532.00	870.00	325.00	224.00	371.00
AT1G03610.1	AT1G03610	2561.00	1995.00	2359.00	819.00	808.00	739.00
AT1G03620.1	AT1G03620	288.00	203.00	290.00	253.00	183.00	156.00
AT1G03630.1	AT1G03630	25.07	221.00	74.00	209.00	197.00	161.17
AT1G03630.2	AT1G03630	125.93	0.00	0.00	0.00	0.00	122.83
AT1G03640.1	AT1G03640	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03650.1	AT1G03650	415.00	193.00	187.00	178.00	159.00	163.00
AT1G03660.1	AT1G03660	129.00	19.00	52.00	27.00	39.00	14.00
AT1G03670.1	AT1G03670	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03680.1	AT1G03680	494.00	575.00	419.00	558.00	396.00	623.00
AT1G03687.1	AT1G03687	452.22	495.52	472.00	637.00	431.68	455.00
AT1G03687.2	AT1G03687	107.78	25.48	0.00	0.00	12.32	0.00
AT1G03700.1	AT1G03700	239.00	433.00	248.00	240.00	270.00	404.00
AT1G03710.1	AT1G03710	0.00	0.00	0.00	0.00	0.00	4.00
AT1G03710.2	AT1G03710	1.00	0.00	15.00	0.00	0.00	0.00
AT1G03720.1	AT1G03720	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03730.1	AT1G03730	752.00	619.00	588.00	1044.00	653.00	877.00
AT1G03740.1	AT1G03740	3275.16	2337.78	3045.14	2112.95	2603.12	2746.84
AT1G03740.2	AT1G03740	57.84	15.22	417.86	193.05	48.88	215.16
AT1G03743.1	AT1G03743	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03746.1	AT1G03746	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03750.1	AT1G03750	812.00	550.00	662.00	558.00	467.00	499.00
AT1G03760.1	AT1G03760	622.00	593.00	408.00	658.00	396.00	470.00
AT1G03770.1	AT1G03770	439.62	350.61	563.46	437.77	294.40	341.51
AT1G03770.2	AT1G03770	198.38	168.39	0.00	161.23	49.60	115.49
AT1G03770.3	AT1G03770	0.00	0.00	24.54	0.00	0.00	0.00
AT1G03780.1	AT1G03780	0.00	0.00	1.74	3.60	48.42	24.30
AT1G03780.2	AT1G03780	1096.00	683.00	1075.26	1188.40	1014.58	698.70
AT1G03780.3	AT1G03780	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03790.1	AT1G03790	0.00	104.00	0.00	0.00	0.00	6.00
AT1G03800.1	AT1G03800	21.00	0.00	0.00	19.00	19.00	0.00
AT1G03810.1	AT1G03810	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03820.1	AT1G03820	2001.00	2104.00	2091.00	7863.00	3854.00	5920.00
AT1G03830.1	AT1G03830	0.00	3.73	206.38	211.27	176.63	159.02
AT1G03830.2	AT1G03830	1121.00	800.27	355.62	960.73	383.37	800.98
AT1G03840.1	AT1G03840	472.00	405.00	199.21	747.00	119.73	517.00
AT1G03840.2	AT1G03840	0.00	0.00	127.79	0.00	109.27	0.00
AT1G03850.1	AT1G03850	97.27	114.61	217.21	6.16	40.62	75.33
AT1G03850.2	AT1G03850	3595.73	4943.39	4320.79	1696.84	2192.38	2232.67
AT1G03860.1	AT1G03860	3759.00	2879.93	2884.59	4934.53	2489.71	3430.84
AT1G03860.2	AT1G03860	0.00	117.11	66.41	166.39	34.91	132.16
AT1G03860.3	AT1G03860	0.00	2.96	0.00	30.08	17.38	0.00
AT1G03870.1	AT1G03870	16714.00	12942.00	14650.00	12230.00	7203.00	12053.00
AT1G03880.1	AT1G03880	0.00	0.00	0.00	8.00	0.00	14.00
AT1G03890.1	AT1G03890	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03900.1	AT1G03900	9747.00	8810.00	8090.00	6713.00	4911.00	6703.00
AT1G03905.1	AT1G03905	531.00	850.00	539.00	721.00	320.00	392.00
AT1G03910.1	AT1G03910	2736.61	2454.74	2473.37	2336.84	1745.05	2064.27
AT1G03910.2	AT1G03910	1098.39	1032.26	1079.63	1612.16	741.95	1334.73
AT1G03920.1	AT1G03920	711.00	241.00	453.00	323.00	428.00	484.00
AT1G03930.1	AT1G03930	1136.00	1235.00	1036.00	1424.00	899.00	1098.00
AT1G03935.1	AT1G03935	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03940.1	AT1G03940	131.79	88.70	70.59	332.92	174.67	272.09
AT1G03950.1	AT1G03950	973.00	775.00	914.00	982.00	720.00	1048.00
AT1G03960.1	AT1G03960	427.84	181.65	160.24	683.29	224.69	394.80
AT1G03960.2	AT1G03960	68.16	97.35	326.76	77.71	162.31	179.20
AT1G03970.1	AT1G03970	1352.39	1545.32	1067.59	1012.72	760.77	1142.57
AT1G03980.1	AT1G03980	134.61	19.68	183.41	91.28	54.23	135.43
AT1G03982.1	AT1G03982	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03990.1	AT1G03990	103.00	97.00	164.00	136.00	75.00	74.00
AT1G04000.1	AT1G04000	406.00	433.00	426.00	481.00	299.00	455.00
AT1G04010.1	AT1G04010	668.00	490.00	587.00	892.00	443.00	675.00
AT1G04020.1	AT1G04020	304.57	187.93	331.13	655.32	303.71	224.45
AT1G04020.2	AT1G04020	321.43	120.07	57.87	385.68	194.29	279.55
AT1G04030.1	AT1G04030	1115.77	589.47	792.09	895.53	657.22	744.45
AT1G04040.1	AT1G04040	16249.23	10723.53	13474.91	13332.47	7865.78	12039.55
AT1G04050.1	AT1G04050	301.00	364.00	201.00	533.00	241.00	346.00
AT1G04070.1	AT1G04070	338.00	373.00	235.00	446.00	283.00	570.00
AT1G04080.1	AT1G04080	2918.53	3556.64	2338.97	3103.69	1975.77	3052.85
AT1G04080.2	AT1G04080	1692.61	598.05	1415.84	1550.62	889.52	772.87
AT1G04080.3	AT1G04080	551.87	275.31	493.19	315.69	290.70	261.28
AT1G04090.1	AT1G04090	131.00	82.00	32.00	87.00	88.00	82.00
AT1G04100.1	AT1G04100	347.00	347.00	155.00	253.00	203.00	268.00
AT1G04110.1	AT1G04110	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04120.1	AT1G04120	6825.00	6273.00	5237.55	10208.00	5169.43	7870.00
AT1G04120.2	AT1G04120	0.00	0.00	50.45	0.00	100.57	0.00
AT1G04130.1	AT1G04130	499.00	339.00	230.00	695.00	346.00	488.00
AT1G04140.1	AT1G04140	6721.65	6283.60	6296.82	6072.21	3893.53	5680.45
AT1G04140.2	AT1G04140	852.35	633.40	601.18	374.79	648.47	528.55
AT1G04150.1	AT1G04150	25.00	13.00	119.00	1.00	11.00	15.00
AT1G04160.1	AT1G04160	729.00	650.00	502.00	952.00	532.00	916.00
AT1G04170.1	AT1G04170	5880.00	5277.00	4170.00	7826.00	4500.00	5619.00
AT1G04171.1	AT1G04171	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04180.1	AT1G04180	131.00	111.00	67.00	373.00	189.00	217.00
AT1G04190.1	AT1G04190	2257.00	1825.00	1809.00	3186.00	1539.00	2093.00
AT1G04200.1	AT1G04200	2228.00	1797.00	1644.00	2458.00	1629.00	2188.00
AT1G04210.1	AT1G04210	2683.00	2807.00	2462.00	3590.00	2186.00	3200.00
AT1G04220.1	AT1G04220	1141.00	2036.00	891.00	2528.00	1538.00	2796.00
AT1G04230.1	AT1G04230	689.00	523.00	712.00	681.00	388.00	646.00
AT1G04240.1	AT1G04240	837.00	725.00	557.00	734.00	474.00	596.00
AT1G04250.1	AT1G04250	4713.00	5442.00	5349.00	8161.00	5050.00	8071.00
AT1G04260.1	AT1G04260	590.00	611.00	667.00	560.00	399.00	510.00
AT1G04270.1	AT1G04270	21913.00	17205.00	19039.00	29477.00	13613.00	18999.75
AT1G04270.2	AT1G04270	0.00	0.00	0.00	0.00	0.00	7.25
AT1G04280.1	AT1G04280	7423.00	7822.00	7163.00	6825.00	5019.00	7324.00
AT1G04290.1	AT1G04290	802.97	816.18	1041.94	1011.66	665.23	979.61
AT1G04295.1	AT1G04295	5.03	33.82	18.06	24.34	9.77	16.39
AT1G04300.1	AT1G04300	5141.20	4931.48	4303.60	3406.66	1850.62	2816.42
AT1G04300.2	AT1G04300	223.46	80.52	80.97	33.26	47.14	0.00
AT1G04300.3	AT1G04300	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04300.4	AT1G04300	358.34	0.00	668.43	415.08	956.24	914.58
AT1G04310.1	AT1G04310	242.00	292.00	335.00	157.00	168.00	202.00
AT1G04320.1	AT1G04320	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04330.1	AT1G04330	37.00	78.00	6.00	56.00	25.00	37.00
AT1G04340.1	AT1G04340	1286.00	1261.00	1417.00	2368.00	1275.00	1682.00
AT1G04350.1	AT1G04350	160.00	161.00	261.00	297.00	93.00	199.00
AT1G04360.1	AT1G04360	576.00	678.00	406.00	1021.00	599.00	1115.00
AT1G04370.1	AT1G04370	0.00	0.00	0.00	9.00	0.00	0.00
AT1G04380.1	AT1G04380	62.00	44.00	23.00	9.00	2.00	55.00
AT1G04390.1	AT1G04390	570.00	360.00	451.00	426.00	318.00	342.00
AT1G04400.1	AT1G04400	6648.53	5509.33	5495.51	3597.42	3553.82	2230.33
AT1G04400.2	AT1G04400	1594.47	1644.67	3029.49	1737.58	1465.18	3202.67
AT1G04410.1	AT1G04410	79837.00	55906.00	69100.00	66552.00	46682.00	61043.00
AT1G04420.1	AT1G04420	359.00	526.00	309.00	333.00	354.00	343.00
AT1G04425.1	AT1G04425	3.00	14.00	3.00	15.00	1.00	19.00
AT1G04430.1	AT1G04430	3934.36	4718.00	3158.87	5922.00	3274.97	3770.04
AT1G04430.2	AT1G04430	1107.64	0.00	816.13	514.00	64.03	568.96
AT1G04440.1	AT1G04440	7493.00	7237.00	7464.00	4320.00	4072.00	5717.00
AT1G04445.1	AT1G04445	30.00	144.00	92.00	15.00	15.00	19.00
AT1G04450.1	AT1G04450	0.00	0.00	0.00	0.00	0.00	23.00
AT1G04457.1	AT1G04457	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04470.1	AT1G04470	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04480.1	AT1G04480	7195.00	6964.00	7441.00	11676.00	5350.00	7578.00
AT1G04490.1	AT1G04490	134.00	0.00	106.00	9.17	65.00	127.00
AT1G04490.2	AT1G04490	0.00	46.00	0.00	156.83	0.00	0.00
AT1G04500.1	AT1G04500	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04501.1	AT1G04501	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04510.1	AT1G04510	3083.84	2424.00	2803.64	3574.55	1812.09	2532.08
AT1G04510.2	AT1G04510	6.16	0.00	6.36	7.45	7.91	6.92
AT1G04520.1	AT1G04520	884.00	901.00	831.00	1943.00	1046.00	1450.00
AT1G04530.1	AT1G04530	1719.00	1729.00	1872.00	1557.00	1088.00	1492.00
AT1G04540.1	AT1G04540	212.00	313.00	135.00	243.00	120.00	244.00
AT1G04550.1	AT1G04550	64.48	14.74	12.10	50.74	47.82	24.35
AT1G04550.2	AT1G04550	1162.52	1513.26	867.90	1665.26	996.18	1632.65
AT1G04555.1	AT1G04555	361.00	212.00	373.00	292.00	214.00	212.00
AT1G04560.1	AT1G04560	0.00	3.00	15.00	0.00	0.00	0.00
AT1G04570.1	AT1G04570	114.00	79.00	32.00	191.00	112.00	145.00
AT1G04580.1	AT1G04580	106.00	54.00	119.00	202.00	144.00	168.00
AT1G04590.1	AT1G04590	522.00	289.00	380.00	531.00	362.00	605.00
AT1G04590.2	AT1G04590	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04600.1	AT1G04600	51.00	50.00	76.00	91.00	46.00	52.00
AT1G04610.1	AT1G04610	316.00	251.00	528.00	244.00	88.00	207.00
AT1G04620.1	AT1G04620	170.00	121.00	202.00	88.00	162.00	218.00
AT1G04625.1	AT1G04625	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04630.1	AT1G04630	1547.00	1070.00	1393.00	1650.00	767.00	1380.00
AT1G04635.1	AT1G04635	342.00	211.00	264.00	683.00	347.00	713.00
AT1G04640.1	AT1G04640	640.30	587.57	711.58	578.60	451.65	408.46
AT1G04640.2	AT1G04640	32.70	42.43	54.42	1.40	8.35	32.54
AT1G04645.1	AT1G04645	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04650.1	AT1G04650	337.00	195.00	105.00	208.00	178.00	128.00
AT1G04660.1	AT1G04660	0.00	0.00	0.00	12.00	4.00	0.00
AT1G04670.1	AT1G04670	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04680.1	AT1G04680	3141.00	3974.00	2904.00	8830.00	4082.00	5211.00
AT1G04684.1	AT1G04684	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04690.1	AT1G04690	3377.00	2519.00	2963.00	4473.00	2307.00	2839.00
AT1G04700.1	AT1G04700	681.00	307.00	378.00	344.00	288.00	310.00
AT1G04710.1	AT1G04710	548.00	595.00	516.00	731.00	330.00	634.00
AT1G04720.1	AT1G04720	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04730.1	AT1G04730	674.00	347.00	335.00	712.00	270.00	505.00
AT1G04750.1	AT1G04750	7112.00	6236.00	7323.00	7655.00	5302.47	7632.00
AT1G04750.2	AT1G04750	0.00	0.00	0.00	0.00	4.53	0.00
AT1G04760.1	AT1G04760	27.00	14.00	5.00	131.00	71.00	139.00
AT1G04770.1	AT1G04770	1469.00	1561.00	1079.00	1783.00	1313.00	1772.00
AT1G04778.1	AT1G04778	45.00	5.00	51.00	86.00	18.00	32.00
AT1G04780.1	AT1G04780	3852.00	3492.00	3141.00	3205.00	2503.00	3056.00
AT1G04790.1	AT1G04790	1406.00	1062.00	1228.00	981.00	748.00	1153.00
AT1G04800.1	AT1G04800	43.00	11.00	5.00	14.00	0.00	9.00
AT1G04810.1	AT1G04810	6401.00	5182.00	5218.00	4306.00	3205.00	4049.00
AT1G04820.1	AT1G04820	18516.79	15146.53	15624.15	27876.25	14508.88	21192.33
AT1G04830.1	AT1G04830	1142.00	933.00	1173.00	1038.00	706.00	739.00
AT1G04830.2	AT1G04830	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04840.1	AT1G04840	64.00	47.00	47.00	75.00	43.00	59.00
AT1G04850.1	AT1G04850	11187.00	9004.00	9926.00	9998.00	6776.00	9067.00
AT1G04860.1	AT1G04860	2239.00	2323.00	1860.00	2114.00	1461.00	1775.00
AT1G04870.1	AT1G04870	86.63	0.00	0.00	63.45	0.00	0.00
AT1G04870.2	AT1G04870	2871.37	2590.00	2978.00	3335.55	2090.00	2550.00
AT1G04880.1	AT1G04880	23.00	24.00	66.00	12.00	9.00	13.00
AT1G04890.1	AT1G04890	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04900.1	AT1G04900	808.00	756.00	563.00	1105.00	584.00	722.00
AT1G04910.1	AT1G04910	2342.00	2193.00	2325.00	2681.00	1566.00	2159.00
AT1G04920.1	AT1G04920	0.00	0.00	10.00	0.00	14.00	25.00
AT1G04930.1	AT1G04930	157.00	81.00	108.00	234.00	118.00	226.00
AT1G04930.2	AT1G04930	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04940.1	AT1G04940	1007.00	867.87	1081.00	961.00	731.00	1023.00
AT1G04945.1	AT1G04945	0.00	0.00	77.53	143.70	0.00	0.00
AT1G04945.2	AT1G04945	465.00	337.75	174.47	522.30	346.00	456.00
AT1G04945.3	AT1G04945	0.00	80.38	0.00	0.00	0.00	0.00
AT1G04950.1	AT1G04950	0.00	0.00	80.81	6.72	46.78	175.11
AT1G04950.2	AT1G04950	1235.13	1207.39	1197.56	1242.91	592.47	759.03
AT1G04950.3	AT1G04950	209.87	139.61	17.62	191.37	175.74	276.86
AT1G04960.1	AT1G04960	1273.53	1333.67	1175.00	1142.21	1124.52	1194.56
AT1G04960.2	AT1G04960	60.47	8.33	0.00	49.79	23.48	63.44
AT1G04970.1	AT1G04970	2247.00	1769.10	1921.14	2134.66	1059.59	1748.46
AT1G04970.2	AT1G04970	0.00	163.90	343.86	58.34	337.41	258.54
AT1G04980.1	AT1G04980	1322.00	936.00	935.00	2170.00	1251.00	1613.00
AT1G04985.1	AT1G04985	1080.00	1005.00	1276.00	1114.00	688.00	1018.00
AT1G04990.1	AT1G04990	16.69	30.14	91.08	255.77	76.45	152.50
AT1G04990.2	AT1G04990	574.31	385.86	525.92	678.23	670.55	680.50
AT1G05000.1	AT1G05000	316.95	904.80	313.13	1798.40	914.32	1521.98
AT1G05000.2	AT1G05000	226.05	553.20	245.87	1063.60	365.68	1210.02
AT1G05010.1	AT1G05010	1932.00	2175.00	2142.00	2262.00	1600.00	2259.00
AT1G05020.1	AT1G05020	52.00	4.00	62.00	27.00	7.00	43.00
AT1G05030.1	AT1G05030	121.00	221.00	116.00	330.00	268.00	344.00
AT1G05040.1	AT1G05040	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05040.2	AT1G05040	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05055.1	AT1G05055	616.00	768.00	576.00	978.00	386.00	669.00
AT1G05060.1	AT1G05060	1130.00	1259.00	1051.00	1182.00	755.00	1322.00
AT1G05061.1	AT1G05061	9.00	0.00	36.00	30.00	0.00	18.00
AT1G05065.1	AT1G05065	0.00	0.00	0.00	0.00	3.00	2.00
AT1G05070.1	AT1G05070	596.00	644.00	593.00	793.00	681.00	749.00
AT1G05080.1	AT1G05080	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05085.1	AT1G05085	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05090.1	AT1G05090	378.13	230.77	122.09	284.75	141.03	164.18
AT1G05100.1	AT1G05100	46.00	191.00	22.00	154.00	95.00	68.00
AT1G05120.1	AT1G05120	2826.00	2195.00	2224.00	2130.00	1420.00	2028.00
AT1G05135.1	AT1G05135	38.00	14.00	5.00	34.00	2.00	15.00
AT1G05136.1	AT1G05136	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05140.1	AT1G05140	716.00	1069.00	525.00	547.00	376.00	435.00
AT1G05150.1	AT1G05150	2554.00	2134.00	1993.00	1992.00	1453.00	1535.00
AT1G05160.1	AT1G05160	587.00	303.00	382.00	316.00	301.00	308.00
AT1G05170.1	AT1G05170	290.17	55.92	328.49	94.82	103.66	318.71
AT1G05170.2	AT1G05170	572.83	468.08	327.51	722.18	475.34	420.29
AT1G05180.1	AT1G05180	2764.00	2475.00	2395.00	2776.00	2024.10	2264.00
AT1G05180.2	AT1G05180	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05180.3	AT1G05180	0.00	0.00	0.00	0.00	16.90	0.00
AT1G05190.1	AT1G05190	1167.00	1484.00	876.00	1210.00	1136.00	1070.00
AT1G05200.1	AT1G05200	165.00	111.00	61.20	334.00	66.49	149.00
AT1G05200.2	AT1G05200	0.00	0.00	84.80	0.00	167.51	0.00
AT1G05205.1	AT1G05205	1382.00	733.00	1116.00	1901.00	1227.00	1662.00
AT1G05210.1	AT1G05210	502.00	312.00	396.00	658.00	381.00	463.00
AT1G05220.1	AT1G05220	215.39	223.00	365.96	203.81	68.71	119.00
AT1G05220.2	AT1G05220	1.61	0.00	33.18	41.19	41.29	0.00
AT1G05230.1	AT1G05230	173.00	8.52	16.20	29.00	0.00	9.02
AT1G05230.2	AT1G05230	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05230.3	AT1G05230	0.00	62.48	71.66	0.00	35.00	49.98
AT1G05230.4	AT1G05230	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05240.1	AT1G05240	6803.40	5844.63	7142.05	7444.05	6608.17	11130.54
AT1G05250.1	AT1G05250	1250.60	676.37	1359.95	1183.95	948.83	981.46
AT1G05260.1	AT1G05260	10649.00	5308.00	8150.00	11105.00	7378.00	10876.00
AT1G05270.1	AT1G05270	2986.00	2283.00	2464.00	2118.00	1663.00	2155.00
AT1G05280.1	AT1G05280	68.00	75.00	65.00	86.00	46.00	99.00
AT1G05290.1	AT1G05290	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05291.1	AT1G05291	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05300.1	AT1G05300	371.00	215.00	269.39	105.50	384.00	186.93
AT1G05300.2	AT1G05300	0.00	0.00	84.61	14.50	0.00	46.07
AT1G05310.1	AT1G05310	223.00	298.00	171.00	218.00	179.00	250.00
AT1G05320.1	AT1G05320	219.49	458.17	0.00	0.00	259.28	0.00
AT1G05320.2	AT1G05320	4302.51	3866.83	3842.00	3682.00	2871.72	4072.00
AT1G05320.3	AT1G05320	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05330.1	AT1G05330	7.00	23.00	0.00	0.00	0.00	0.00
AT1G05340.1	AT1G05340	355.00	317.00	248.00	164.00	81.00	144.00
AT1G05350.1	AT1G05350	1536.00	1221.00	1111.00	1560.00	1114.00	1335.00
AT1G05360.1	AT1G05360	1117.00	994.00	726.00	1194.00	584.00	730.00
AT1G05370.1	AT1G05370	72.00	132.00	59.00	210.00	148.00	245.00
AT1G05380.1	AT1G05380	460.08	159.47	645.80	641.99	250.18	256.72
AT1G05380.2	AT1G05380	2485.92	2219.53	1621.20	1843.01	1413.82	1825.28
AT1G05385.1	AT1G05385	212.00	286.00	200.00	87.00	112.00	149.00
AT1G05390.1	AT1G05390	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05400.1	AT1G05400	93.51	56.00	81.00	68.00	47.00	56.00
AT1G05400.2	AT1G05400	6.49	0.00	0.00	0.00	0.00	0.00
AT1G05410.1	AT1G05410	1205.00	1357.00	1088.00	1016.00	642.00	985.00
AT1G05410.2	AT1G05410	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05420.1	AT1G05420	44.00	22.00	54.00	53.00	37.00	72.00
AT1G05430.1	AT1G05430	905.00	1136.00	999.00	1316.00	1012.00	1102.00
AT1G05440.1	AT1G05440	243.00	113.00	105.00	290.00	112.00	201.00
AT1G05450.1	AT1G05450	0.00	15.37	0.00	0.00	9.63	0.00
AT1G05450.2	AT1G05450	51.00	1.63	25.00	81.00	29.37	30.00
AT1G05460.1	AT1G05460	624.00	756.00	563.00	750.00	647.00	661.00
AT1G05470.1	AT1G05470	1527.00	1030.00	1084.00	1244.00	634.00	1108.00
AT1G05490.1	AT1G05490	25.00	142.00	72.00	102.00	63.00	69.00
AT1G05500.1	AT1G05500	3725.00	3035.00	2948.00	4348.00	2929.00	3978.00
AT1G05510.1	AT1G05510	0.00	0.00	0.00	0.00	0.00	1.00
AT1G05520.1	AT1G05520	2991.00	2419.00	2447.00	3840.00	2196.00	2917.00
AT1G05530.1	AT1G05530	267.00	225.00	181.00	312.00	146.00	66.00
AT1G05540.1	AT1G05540	10.00	0.00	5.00	0.00	0.00	7.00
AT1G05550.1	AT1G05550	0.00	0.00	0.00	0.00	2.00	0.00
AT1G05550.2	AT1G05550	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05550.3	AT1G05550	0.00	0.00	0.00	0.00	0.00	9.00
