transcript_id	gene_id	flight1	flight2	flight3	ground1	ground2	ground3
AT1G03250.1	AT1G03250	21.77	18.14	21.80	19.58	18.15	19.97
AT1G03250.2	AT1G03250	0.06	0.42	0.00	1.16	0.00	0.00
AT1G03260.1	AT1G03260	8.25	8.89	10.53	9.28	8.44	7.56
AT1G03270.1	AT1G03270	3.41	3.44	2.79	2.35	2.51	3.18
AT1G03280.1	AT1G03280	27.71	23.43	30.38	25.00	26.35	25.49
AT1G03290.1	AT1G03290	15.57	11.25	16.05	10.22	7.84	9.87
AT1G03290.2	AT1G03290	10.29	16.17	12.00	14.96	15.07	16.02
AT1G03300.1	AT1G03300	0.69	0.55	0.33	0.90	1.02	1.26
AT1G03310.1	AT1G03310	2.23	0.68	2.51	2.51	2.54	2.50
AT1G03310.2	AT1G03310	1.76	2.12	0.00	2.73	2.16	1.61
AT1G03320.1	AT1G03320	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03330.1	AT1G03330	72.44	69.00	72.16	85.75	90.21	86.72
AT1G03340.1	AT1G03340	0.69	1.96	1.81	1.74	1.89	2.14
AT1G03350.1	AT1G03350	32.13	34.19	40.75	44.08	36.44	44.34
AT1G03360.1	AT1G03360	11.93	11.24	12.35	19.71	14.45	11.28
AT1G03365.1	AT1G03365	5.02	6.54	6.11	5.96	5.03	4.96
AT1G03370.1	AT1G03370	14.68	12.02	14.44	12.01	13.61	14.75
AT1G03380.1	AT1G03380	30.91	26.52	32.75	14.81	22.58	19.16
AT1G03390.1	AT1G03390	0.57	0.48	0.02	0.00	0.00	0.36
AT1G03400.1	AT1G03400	3.05	3.62	3.30	1.95	2.44	1.33
AT1G03410.1	AT1G03410	2.86	5.76	6.59	4.34	2.90	3.81
AT1G03420.1	AT1G03420	0.87	0.00	0.00	0.00	0.00	2.00
AT1G03430.1	AT1G03430	23.77	11.90	25.16	17.59	15.17	18.93
AT1G03440.1	AT1G03440	1.85	2.63	2.28	3.19	3.58	2.42
AT1G03445.1	AT1G03445	0.02	0.46	0.15	0.24	0.33	0.22
AT1G03457.1	AT1G03457	13.77	13.32	18.74	6.54	11.77	10.72
AT1G03457.2	AT1G03457	7.69	7.72	4.75	3.62	3.48	3.87
AT1G03470.1	AT1G03470	1.29	0.00	1.71	5.90	2.94	8.58
AT1G03470.2	AT1G03470	9.67	7.74	9.26	11.66	11.43	1.07
AT1G03475.1	AT1G03475	28.22	25.79	33.52	25.81	32.41	26.63
AT1G03490.1	AT1G03490	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03495.1	AT1G03495	2.32	4.46	2.41	8.94	4.73	5.63
AT1G03502.1	AT1G03502	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03506.1	AT1G03506	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03510.1	AT1G03510	1.65	1.86	0.78	1.49	1.24	1.04
AT1G03515.1	AT1G03515	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03520.1	AT1G03520	4.94	6.34	3.47	4.02	2.59	3.12
AT1G03520.2	AT1G03520	0.93	2.57	5.60	0.83	0.00	2.81
AT1G03530.1	AT1G03530	8.39	6.65	7.58	13.14	6.69	8.79
AT1G03540.1	AT1G03540	1.19	0.24	0.24	0.89	1.64	0.51
AT1G03545.1	AT1G03545	0.60	0.15	0.36	0.51	1.25	1.00
AT1G03550.1	AT1G03550	13.53	12.36	16.11	9.77	11.44	10.53
AT1G03560.1	AT1G03560	4.66	4.61	4.11	5.59	5.20	4.94
AT1G03570.1	AT1G03570	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03580.1	AT1G03580	1.58	1.07	1.97	0.00	0.18	0.00
AT1G03590.1	AT1G03590	17.33	17.76	19.55	15.18	11.79	12.23
AT1G03600.1	AT1G03600	32.21	20.70	33.39	11.03	10.51	13.10
AT1G03610.1	AT1G03610	30.84	28.39	33.37	10.23	14.01	9.68
AT1G03620.1	AT1G03620	8.17	6.84	9.65	7.44	7.45	4.78
AT1G03630.1	AT1G03630	0.38	3.93	1.31	3.26	4.26	2.63
AT1G03630.2	AT1G03630	1.92	0.00	0.00	0.00	0.00	2.03
AT1G03640.1	AT1G03640	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03650.1	AT1G03650	13.25	7.32	7.00	5.89	7.28	5.62
AT1G03660.1	AT1G03660	27.49	5.01	13.09	5.90	11.36	2.90
AT1G03670.1	AT1G03670	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03680.1	AT1G03680	12.94	17.87	12.88	15.16	14.90	17.65
AT1G03687.1	AT1G03687	7.03	9.11	8.62	10.27	9.66	7.68
AT1G03687.2	AT1G03687	1.57	0.44	0.00	0.00	0.26	0.00
AT1G03700.1	AT1G03700	10.69	23.11	13.00	11.13	17.28	19.40
AT1G03710.1	AT1G03710	0.00	0.00	0.00	0.00	0.00	0.11
AT1G03710.2	AT1G03710	0.04	0.00	0.62	0.00	0.00	0.00
AT1G03720.1	AT1G03720	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03730.1	AT1G03730	15.85	15.46	14.55	22.82	19.79	20.04
AT1G03740.1	AT1G03740	20.25	17.05	22.13	13.55	23.21	18.52
AT1G03740.2	AT1G03740	0.35	0.11	2.95	1.20	0.42	1.41
AT1G03743.1	AT1G03743	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03746.1	AT1G03746	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03750.1	AT1G03750	5.71	4.57	5.47	4.07	4.74	3.83
AT1G03760.1	AT1G03760	9.44	10.65	7.28	10.36	8.65	7.76
AT1G03770.1	AT1G03770	5.54	5.23	8.35	5.73	5.35	4.69
AT1G03770.2	AT1G03770	2.42	2.42	0.00	2.04	0.87	1.53
AT1G03770.3	AT1G03770	0.00	0.00	0.36	0.00	0.00	0.00
AT1G03780.1	AT1G03780	0.00	0.00	0.02	0.03	0.53	0.20
AT1G03780.2	AT1G03780	8.22	6.05	9.48	9.25	10.97	5.71
AT1G03780.3	AT1G03780	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03790.1	AT1G03790	0.00	1.60	0.00	0.00	0.00	0.08
AT1G03800.1	AT1G03800	0.75	0.00	0.00	0.70	0.97	0.00
AT1G03810.1	AT1G03810	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03820.1	AT1G03820	56.77	70.87	69.60	231.34	156.97	181.54
AT1G03830.1	AT1G03830	0.00	0.03	1.47	1.33	1.54	1.05
AT1G03830.2	AT1G03830	6.31	5.31	2.35	5.61	3.11	4.92
AT1G03840.1	AT1G03840	5.64	5.72	2.80	9.26	2.06	6.72
AT1G03840.2	AT1G03840	0.00	0.00	1.92	0.00	2.02	0.00
AT1G03850.1	AT1G03850	2.64	3.69	6.92	0.17	1.58	2.21
AT1G03850.2	AT1G03850	152.88	250.54	215.25	74.79	133.41	101.98
AT1G03860.1	AT1G03860	62.78	56.92	56.57	85.47	59.83	62.23
AT1G03860.2	AT1G03860	0.00	2.16	1.21	2.68	0.78	2.23
AT1G03860.3	AT1G03860	0.00	0.05	0.00	0.48	0.38	0.00
AT1G03870.1	AT1G03870	367.28	337.02	377.85	278.70	227.50	287.01
AT1G03880.1	AT1G03880	0.00	0.00	0.00	0.10	0.00	0.19
AT1G03890.1	AT1G03890	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03900.1	AT1G03900	177.00	189.39	172.49	126.43	128.28	132.11
AT1G03905.1	AT1G03905	10.27	19.46	12.23	14.46	8.90	8.22
AT1G03910.1	AT1G03910	24.97	26.45	26.52	22.11	22.94	20.52
AT1G03910.2	AT1G03910	8.49	9.41	9.80	12.92	8.26	11.24
AT1G03920.1	AT1G03920	6.94	2.78	5.20	3.27	6.02	5.15
AT1G03930.1	AT1G03930	9.32	11.96	9.99	12.11	10.63	9.81
AT1G03935.1	AT1G03935	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03940.1	AT1G03940	1.79	1.42	1.13	4.69	3.41	4.02
AT1G03950.1	AT1G03950	22.33	21.08	24.62	23.37	23.75	26.05
AT1G03960.1	AT1G03960	3.52	1.76	1.55	5.83	2.67	3.54
AT1G03960.2	AT1G03960	0.52	0.88	2.94	0.62	1.79	1.50
AT1G03970.1	AT1G03970	25.94	35.10	24.04	20.15	20.99	23.78
AT1G03980.1	AT1G03980	1.10	0.19	1.77	0.78	0.64	1.21
AT1G03982.1	AT1G03982	0.00	0.00	0.00	0.00	0.00	0.00
AT1G03990.1	AT1G03990	0.87	0.97	1.63	1.19	0.91	0.68
AT1G04000.1	AT1G04000	9.17	11.59	11.29	11.27	9.71	11.13
AT1G04010.1	AT1G04010	5.32	4.61	5.50	7.37	5.09	5.86
AT1G04020.1	AT1G04020	2.43	1.77	3.10	5.42	3.49	1.95
AT1G04020.2	AT1G04020	2.57	1.13	0.54	3.20	2.24	2.43
AT1G04030.1	AT1G04030	11.99	7.48	10.00	9.98	10.17	8.71
AT1G04040.1	AT1G04040	344.63	269.47	335.47	293.24	239.82	276.79
AT1G04050.1	AT1G04050	2.12	3.03	1.67	3.90	2.45	2.66
AT1G04070.1	AT1G04070	15.37	20.23	12.51	21.02	18.40	27.80
AT1G04080.1	AT1G04080	20.46	29.43	19.27	22.57	19.97	23.34
AT1G04080.2	AT1G04080	16.63	6.94	16.34	15.80	12.59	8.27
AT1G04080.3	AT1G04080	3.48	2.05	3.66	2.06	2.64	1.80
AT1G04090.1	AT1G04090	1.31	0.97	0.38	0.90	1.27	0.89
AT1G04100.1	AT1G04100	5.95	7.04	3.12	4.50	5.01	4.99
AT1G04110.1	AT1G04110	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04120.1	AT1G04120	23.19	25.13	20.92	35.98	25.34	29.20
AT1G04120.2	AT1G04120	0.00	0.00	0.20	0.00	0.48	0.00
AT1G04130.1	AT1G04130	8.06	6.48	4.36	11.64	8.04	8.56
AT1G04140.1	AT1G04140	40.02	44.14	44.07	37.50	33.43	36.89
AT1G04140.2	AT1G04140	5.05	4.43	4.19	2.30	5.54	3.41
AT1G04150.1	AT1G04150	0.15	0.09	0.86	0.01	0.10	0.10
AT1G04160.1	AT1G04160	2.93	3.08	2.37	3.97	3.08	4.02
AT1G04170.1	AT1G04170	65.36	69.30	54.46	90.23	72.06	67.99
AT1G04171.1	AT1G04171	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04180.1	AT1G04180	2.22	2.22	1.33	6.55	4.60	3.99
AT1G04190.1	AT1G04190	35.80	34.25	33.70	52.41	35.13	36.07
AT1G04200.1	AT1G04200	16.06	15.28	13.93	18.37	16.93	17.19
AT1G04210.1	AT1G04210	12.28	15.15	13.24	17.04	14.43	15.98
AT1G04220.1	AT1G04220	12.76	26.90	11.70	29.32	24.77	34.03
AT1G04230.1	AT1G04230	10.52	9.44	12.77	10.78	8.53	10.72
AT1G04240.1	AT1G04240	15.53	15.93	12.13	14.12	12.65	12.00
AT1G04250.1	AT1G04250	97.06	132.76	129.31	174.30	149.53	180.22
AT1G04260.1	AT1G04260	17.38	21.37	23.04	17.10	16.86	16.23
AT1G04270.1	AT1G04270	690.68	644.39	703.77	963.39	615.52	646.40
AT1G04270.2	AT1G04270	0.00	0.00	0.00	0.00	0.00	0.25
AT1G04280.1	AT1G04280	75.98	94.56	86.14	72.45	74.01	81.62
AT1G04290.1	AT1G04290	23.29	28.11	35.44	30.42	27.69	30.70
AT1G04295.1	AT1G04295	0.29	2.35	1.23	1.47	0.81	1.02
AT1G04300.1	AT1G04300	26.35	29.81	25.93	18.11	13.68	15.75
AT1G04300.2	AT1G04300	1.08	0.46	0.46	0.17	0.33	0.00
AT1G04300.3	AT1G04300	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04300.4	AT1G04300	1.87	0.00	4.09	2.24	7.18	5.19
AT1G04310.1	AT1G04310	1.87	2.66	3.04	1.26	1.87	1.70
AT1G04320.1	AT1G04320	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04330.1	AT1G04330	1.53	3.84	0.29	2.40	1.48	1.64
AT1G04340.1	AT1G04340	37.61	43.80	48.62	71.82	53.52	53.15
AT1G04350.1	AT1G04350	2.30	2.74	4.41	4.43	1.93	3.11
AT1G04360.1	AT1G04360	8.45	11.76	6.99	15.53	12.64	17.77
AT1G04370.1	AT1G04370	0.00	0.00	0.00	1.07	0.00	0.00
AT1G04380.1	AT1G04380	1.03	0.87	0.45	0.16	0.05	1.00
AT1G04390.1	AT1G04390	3.61	2.69	3.35	2.80	2.90	2.36
AT1G04400.1	AT1G04400	51.89	50.75	50.40	29.12	39.98	18.97
AT1G04400.2	AT1G04400	13.56	16.51	30.28	15.33	17.96	29.68
AT1G04410.1	AT1G04410	1111.33	920.15	1129.79	960.81	935.52	923.83
AT1G04420.1	AT1G04420	5.14	8.91	5.20	4.94	7.30	5.34
AT1G04425.1	AT1G04425	0.26	1.44	0.30	1.32	0.12	1.70
AT1G04430.1	AT1G04430	31.65	44.80	29.86	49.41	37.97	33.05
AT1G04430.2	AT1G04430	9.40	0.00	8.14	4.53	0.78	5.26
AT1G04440.1	AT1G04440	69.18	78.90	80.97	41.37	54.17	57.49
AT1G04445.1	AT1G04445	1.96	11.31	7.04	1.02	1.40	1.32
AT1G04450.1	AT1G04450	0.00	0.00	0.00	0.00	0.00	0.66
AT1G04457.1	AT1G04457	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04470.1	AT1G04470	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04480.1	AT1G04480	315.34	363.95	382.06	530.47	335.48	356.56
AT1G04490.1	AT1G04490	1.96	0.00	1.82	0.14	1.37	2.02
AT1G04490.2	AT1G04490	0.00	0.69	0.00	2.05	0.00	0.00
AT1G04500.1	AT1G04500	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04501.1	AT1G04501	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04510.1	AT1G04510	30.54	28.35	32.62	36.71	25.85	27.31
AT1G04510.2	AT1G04510	0.06	0.00	0.07	0.08	0.11	0.07
AT1G04520.1	AT1G04520	12.73	15.35	14.06	29.02	21.69	22.70
AT1G04530.1	AT1G04530	26.82	31.91	34.30	25.19	24.43	25.29
AT1G04540.1	AT1G04540	2.34	4.08	1.75	2.78	1.91	2.93
AT1G04550.1	AT1G04550	0.97	0.26	0.21	0.79	1.04	0.40
AT1G04550.2	AT1G04550	20.25	31.20	17.75	30.08	24.96	30.87
AT1G04555.1	AT1G04555	9.05	6.31	10.98	7.59	7.71	5.75
AT1G04560.1	AT1G04560	0.00	0.10	0.50	0.00	0.00	0.00
AT1G04570.1	AT1G04570	1.16	0.95	0.38	2.02	1.64	1.61
AT1G04580.1	AT1G04580	0.47	0.28	0.62	0.93	0.92	0.81
AT1G04590.1	AT1G04590	8.20	5.37	7.01	8.66	8.19	10.33
AT1G04590.2	AT1G04590	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04600.1	AT1G04600	0.18	0.20	0.31	0.33	0.23	0.20
AT1G04610.1	AT1G04610	3.65	3.42	7.16	2.92	1.46	2.60
AT1G04620.1	AT1G04620	2.15	1.81	3.00	1.15	2.95	3.00
AT1G04625.1	AT1G04625	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04630.1	AT1G04630	54.28	44.65	57.30	60.02	38.58	52.18
AT1G04635.1	AT1G04635	13.79	10.13	12.47	28.54	20.03	30.90
AT1G04640.1	AT1G04640	17.14	18.67	22.35	16.06	17.36	11.83
AT1G04640.2	AT1G04640	0.63	0.97	1.24	0.03	0.23	0.68
AT1G04645.1	AT1G04645	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04650.1	AT1G04650	2.03	1.38	0.74	1.30	1.54	0.84
AT1G04660.1	AT1G04660	0.00	0.00	0.00	0.21	0.10	0.00
AT1G04670.1	AT1G04670	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04680.1	AT1G04680	32.19	48.10	34.97	93.85	60.27	58.15
AT1G04684.1	AT1G04684	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04690.1	AT1G04690	49.81	43.94	51.33	68.43	48.98	45.51
AT1G04700.1	AT1G04700	3.20	1.70	2.09	1.68	1.95	1.59
AT1G04710.1	AT1G04710	6.99	8.98	7.74	9.68	6.07	8.80
AT1G04720.1	AT1G04720	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04730.1	AT1G04730	4.32	2.62	2.52	4.73	2.49	3.53
AT1G04750.1	AT1G04750	129.98	134.93	157.14	145.10	139.40	151.38
AT1G04750.2	AT1G04750	0.00	0.00	0.00	0.00	0.16	0.00
AT1G04760.1	AT1G04760	1.14	0.70	0.25	5.73	4.29	6.30
AT1G04770.1	AT1G04770	26.99	33.96	23.28	33.98	34.70	35.34
AT1G04778.1	AT1G04778	11.53	1.60	15.51	22.61	6.26	7.84
AT1G04780.1	AT1G04780	25.49	27.26	24.43	22.00	23.88	22.05
AT1G04790.1	AT1G04790	11.82	10.54	12.13	8.56	9.06	10.56
AT1G04800.1	AT1G04800	1.27	0.39	0.17	0.43	0.00	0.29
AT1G04810.1	AT1G04810	35.76	34.15	34.27	24.95	25.82	24.68
AT1G04820.1	AT1G04820	218.66	211.36	216.75	341.42	246.77	272.32
AT1G04830.1	AT1G04830	13.96	13.48	16.84	13.16	12.43	9.83
AT1G04830.2	AT1G04830	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04840.1	AT1G04840	0.63	0.54	0.54	0.76	0.61	0.63
AT1G04850.1	AT1G04850	145.18	138.12	151.31	134.57	126.62	127.98
AT1G04860.1	AT1G04860	12.09	14.79	11.80	11.84	11.37	10.45
AT1G04870.1	AT1G04870	1.16	0.00	0.00	0.88	0.00	0.00
AT1G04870.2	AT1G04870	37.43	39.91	45.60	45.10	39.23	36.16
AT1G04880.1	AT1G04880	0.30	0.36	1.00	0.16	0.17	0.18
AT1G04890.1	AT1G04890	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04900.1	AT1G04900	9.34	10.33	7.65	13.25	9.72	9.08
AT1G04910.1	AT1G04910	24.29	26.87	28.33	28.84	23.40	24.38
AT1G04920.1	AT1G04920	0.00	0.00	0.06	0.00	0.11	0.14
AT1G04930.1	AT1G04930	2.53	1.54	2.04	3.91	2.74	3.96
AT1G04930.2	AT1G04930	0.00	0.00	0.00	0.00	0.00	0.00
AT1G04940.1	AT1G04940	19.54	19.94	24.62	19.33	20.39	21.53
AT1G04945.1	AT1G04945	0.00	0.00	1.14	1.86	0.00	0.00
AT1G04945.2	AT1G04945	5.76	4.95	2.54	6.71	6.17	6.15
AT1G04945.3	AT1G04945	0.00	0.71	0.00	0.00	0.00	0.00
AT1G04950.1	AT1G04950	0.00	0.00	0.84	0.06	0.59	1.68
AT1G04950.2	AT1G04950	11.38	13.13	12.96	11.88	7.87	7.62
AT1G04950.3	AT1G04950	1.73	1.36	0.17	1.64	2.09	2.49
AT1G04960.1	AT1G04960	19.56	24.23	21.20	18.20	24.86	19.94
AT1G04960.2	AT1G04960	0.73	0.12	0.00	0.62	0.41	0.83
AT1G04970.1	AT1G04970	26.42	24.58	26.54	26.04	17.95	22.37
AT1G04970.2	AT1G04970	0.00	3.24	6.75	1.01	8.12	4.69
AT1G04980.1	AT1G04980	16.90	14.14	14.04	28.77	23.03	22.43
AT1G04985.1	AT1G04985	25.09	27.68	34.79	26.84	22.97	25.61
AT1G04990.1	AT1G04990	0.18	0.38	1.16	2.86	1.19	1.79
AT1G04990.2	AT1G04990	7.49	5.95	8.05	9.17	12.59	9.65
AT1G05000.1	AT1G05000	6.40	21.63	7.42	37.64	26.53	33.31
AT1G05000.2	AT1G05000	4.13	11.97	5.28	20.16	9.61	24.00
AT1G05010.1	AT1G05010	29.81	39.70	38.82	36.20	35.54	37.88
AT1G05020.1	AT1G05020	0.41	0.04	0.58	0.22	0.08	0.37
AT1G05030.1	AT1G05030	1.36	2.93	1.53	3.84	4.33	4.20
AT1G05040.1	AT1G05040	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05040.2	AT1G05040	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05055.1	AT1G05055	8.49	12.52	9.33	13.98	7.66	10.03
AT1G05060.1	AT1G05060	25.97	34.30	28.35	28.17	24.93	32.91
AT1G05061.1	AT1G05061	0.20	0.00	0.92	0.67	0.00	0.42
AT1G05065.1	AT1G05065	0.00	0.00	0.00	0.00	2.08	0.94
AT1G05070.1	AT1G05070	16.44	21.09	19.20	22.69	26.98	22.34
AT1G05080.1	AT1G05080	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05085.1	AT1G05085	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05090.1	AT1G05090	3.46	2.50	1.31	2.70	1.86	1.64
AT1G05100.1	AT1G05100	0.77	3.80	0.43	2.69	2.30	1.24
AT1G05120.1	AT1G05120	19.49	17.87	18.03	15.24	14.12	15.25
AT1G05135.1	AT1G05135	0.61	0.27	0.09	0.57	0.05	0.26
AT1G05136.1	AT1G05136	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05140.1	AT1G05140	9.77	17.24	8.41	7.74	7.38	6.45
AT1G05150.1	AT1G05150	16.53	16.29	15.16	13.37	13.56	10.83
AT1G05160.1	AT1G05160	5.50	3.35	4.21	3.07	4.07	3.14
AT1G05170.1	AT1G05170	3.05	0.69	4.06	1.03	1.57	3.65
AT1G05170.2	AT1G05170	6.19	5.98	4.16	8.09	7.40	4.94
AT1G05180.1	AT1G05180	28.46	30.10	28.98	29.65	30.03	25.38
AT1G05180.2	AT1G05180	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05180.3	AT1G05180	0.00	0.00	0.00	0.00	0.25	0.00
AT1G05190.1	AT1G05190	29.44	44.40	25.93	31.65	41.16	29.21
AT1G05200.1	AT1G05200	0.94	0.74	0.41	1.97	0.55	0.92
AT1G05200.2	AT1G05200	0.00	0.00	0.56	0.00	1.35	0.00
AT1G05205.1	AT1G05205	79.00	50.15	74.66	112.57	100.02	101.29
AT1G05210.1	AT1G05210	16.75	12.38	15.49	22.77	18.23	16.66
AT1G05220.1	AT1G05220	8.23	10.15	16.40	8.08	3.76	4.90
AT1G05220.2	AT1G05220	0.05	0.00	1.30	1.43	1.98	0.00
AT1G05230.1	AT1G05230	1.22	0.07	0.13	0.21	0.00	0.07
AT1G05230.2	AT1G05230	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05230.3	AT1G05230	0.00	0.52	0.59	0.00	0.36	0.38
AT1G05230.4	AT1G05230	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05240.1	AT1G05240	113.96	115.85	140.48	129.32	159.27	202.47
AT1G05250.1	AT1G05250	19.26	12.32	24.60	18.91	21.04	16.43
AT1G05260.1	AT1G05260	191.14	112.78	171.77	206.72	190.50	211.89
AT1G05270.1	AT1G05270	45.18	40.86	43.78	33.24	36.22	35.43
AT1G05280.1	AT1G05280	0.94	1.22	1.05	1.23	0.91	1.48
AT1G05290.1	AT1G05290	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05291.1	AT1G05291	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05300.1	AT1G05300	5.67	3.89	4.83	1.67	8.44	3.10
AT1G05300.2	AT1G05300	0.00	0.00	1.07	0.16	0.00	0.54
AT1G05310.1	AT1G05310	3.53	5.58	3.18	3.58	4.07	4.30
AT1G05320.1	AT1G05320	1.57	3.87	0.00	0.00	2.67	0.00
AT1G05320.2	AT1G05320	30.83	32.70	32.35	27.36	29.66	31.81
AT1G05320.3	AT1G05320	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05330.1	AT1G05330	0.75	3.00	0.00	0.00	0.00	0.00
AT1G05340.1	AT1G05340	13.39	14.23	10.97	6.41	4.38	5.85
AT1G05350.1	AT1G05350	19.15	17.99	16.27	20.17	20.00	18.10
AT1G05360.1	AT1G05360	13.63	14.34	10.41	15.12	10.27	9.69
AT1G05370.1	AT1G05370	1.01	2.18	0.97	3.04	2.98	3.72
AT1G05380.1	AT1G05380	2.03	0.83	3.36	2.94	1.60	1.24
AT1G05380.2	AT1G05380	10.93	11.51	8.38	8.41	8.97	8.76
AT1G05385.1	AT1G05385	7.42	11.91	8.21	3.16	5.62	5.62
AT1G05390.1	AT1G05390	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05400.1	AT1G05400	2.16	1.54	2.20	1.63	1.56	1.40
AT1G05400.2	AT1G05400	0.16	0.00	0.00	0.00	0.00	0.00
AT1G05410.1	AT1G05410	13.86	18.44	14.70	12.12	10.63	12.33
AT1G05410.2	AT1G05410	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05420.1	AT1G05420	1.78	1.06	2.56	2.22	2.14	3.13
AT1G05430.1	AT1G05430	19.10	28.40	24.75	28.80	30.70	25.21
AT1G05440.1	AT1G05440	3.27	1.80	1.66	4.04	2.17	2.94
AT1G05450.1	AT1G05450	0.00	1.53	0.00	0.00	1.13	0.00
AT1G05450.2	AT1G05450	1.50	0.06	0.86	2.47	1.24	0.95
AT1G05460.1	AT1G05460	3.41	4.88	3.62	4.26	5.11	3.95
AT1G05470.1	AT1G05470	10.68	8.50	8.91	9.03	6.40	8.45
AT1G05490.1	AT1G05490	0.10	0.66	0.33	0.42	0.36	0.30
AT1G05500.1	AT1G05500	34.32	33.02	31.91	41.54	38.88	39.92
AT1G05510.1	AT1G05510	0.00	0.00	0.00	0.00	0.00	0.03
AT1G05520.1	AT1G05520	21.92	20.92	21.07	29.19	23.20	23.30
AT1G05530.1	AT1G05530	4.11	4.09	3.27	4.98	3.23	1.10
AT1G05540.1	AT1G05540	0.17	0.00	0.10	0.00	0.00	0.13
AT1G05550.1	AT1G05550	0.00	0.00	0.00	0.00	0.05	0.00
AT1G05550.2	AT1G05550	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05550.3	AT1G05550	0.00	0.00	0.00	0.00	0.00	0.12
AT1G05560.1	AT1G05560	8.38	17.33	12.43	11.20	9.20	8.14
AT1G05562.1	AT1G05562	0.37	0.00	3.04	0.34	0.00	0.00
AT1G05570.1	AT1G05570	39.10	39.91	56.58	25.37	33.03	28.03
AT1G05570.2	AT1G05570	11.68	1.62	0.00	0.06	6.31	3.13
AT1G05575.1	AT1G05575	43.70	22.74	41.00	9.83	19.67	9.58
AT1G05577.1	AT1G05577	1.91	2.19	1.27	1.74	0.79	0.52
AT1G05580.1	AT1G05580	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05580.2	AT1G05580	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05590.1	AT1G05590	4.51	6.04	3.94	4.53	4.31	3.38
AT1G05600.1	AT1G05600	2.23	0.69	4.08	1.47	0.00	3.31
AT1G05600.2	AT1G05600	2.78	3.81	0.00	1.87	3.69	0.00
AT1G05610.1	AT1G05610	0.18	0.10	0.20	0.56	0.61	0.08
AT1G05615.1	AT1G05615	0.00	0.00	0.00	0.00	0.00	0.00
AT1G05620.1	AT1G05620	39.98	40.25	23.66	26.23	28.83	24.78
AT1G05620.2	AT1G05620	1.43	9.21	21.69	24.70	7.88	16.11
AT1G05630.1	AT1G05630	0.14	1.03	0.00	0.64	0.80	0.56
AT1G05630.2	AT1G05630	3.07	1.43	2.48	2.45	3.01	3.69
AT1G05640.1	AT1G05640	2.26	1.38	1.38	1.76	1.38	1.69
AT1G05650.1	AT1G05650	27.31	29.63	38.55	28.17	21.69	35.03
AT1G05660.1	AT1G05660	18.19	9.88	16.37	18.39	14.44	13.53
AT1G05670.1	AT1G05670	0.00	0.86	1.26	1.79	0.98	1.54
AT1G05670.2	AT1G05670	1.94	0.00	0.00	0.00	0.64	0.59
AT1G05675.1	AT1G05675	0.12	0.62	1.07	0.00	0.00	0.11
AT1G05680.1	AT1G05680	14.72	21.07	12.97	11.49	5.60	6.32
AT1G05690.1	AT1G05690	1.52	4.06	0.92	1.68	1.49	1.17
